Steppingstone sampler:						-202.657998
        No Stones:                  100						-191.021775
        Start It:                   1010001						-200.494173
        It Per Stone:               1000						-185.228009
        Sample Freq:                1						-216.578613
"        Dist:                       Beta(0.400000,1.000000)"						-197.636556
Stone No	Power	N	Stone MLh	Running MLh		-176.483879
0	0.975187	750	-4.726373	-4.726373		-181.410338
1	0.950747	750	-4.645006	-9.37138		-193.285822
2	0.926679	750	-4.577687	-13.949067		-200.822556
3	0.90298	750	-4.496749	-18.445816		-196.189131
4	0.879648	750	-4.452072	-22.897888		-214.714804
5	0.856682	750	-4.374273	-27.272161		-199.359577
6	0.834079	750	-4.307197	-31.579358		-208.73349
7	0.811838	750	-4.260521	-35.839878		-186.289635
8	0.789957	750	-4.162496	-40.002375		-210.281124
9	0.768433	750	-4.106678	-44.109053		-209.976271
10	0.747266	750	-4.09113	-48.200183		-208.723804
11	0.726452	750	-3.981004	-52.181186		-217.701162
12	0.705989	750	-3.914082	-56.095269		-210.597773
13	0.685877	750	-3.847105	-59.942374		-209.51845
14	0.666112	750	-3.826381	-63.768755		-211.037644
15	0.646693	750	-3.718114	-67.486868		-201.895689
16	0.627618	750	-3.659465	-71.146333		-213.724312
17	0.608884	750	-3.584624	-74.730957		-206.511224
18	0.59049	750	-3.557566	-78.288524		-227.52146
19	0.572433	750	-3.511188	-81.799712		-186.362125
20	0.554712	750	-3.404619	-85.204331		-224.106118
21	0.537324	750	-3.341207	-88.545538		-205.367099
22	0.520268	750	-3.373804	-91.919342		-210.759875
23	0.50354	750	-3.229572	-95.148914		-195.342756
24	0.487139	750	-3.168326	-98.31724		-216.300687
25	0.471063	750	-3.228664	-101.545904		-195.757232
26	0.45531	750	-3.060742	-104.606646		-214.733962
27	0.439877	750	-2.982712	-107.589358		-188.757689
28	0.424762	750	-3.003131	-110.592489		-208.066461
29	0.409963	750	-2.935491	-113.52798		-207.28544
30	0.395478	750	-2.880273	-116.408253		-206.334976
31	0.381305	750	-2.816846	-119.225099		-202.621224
32	0.36744	750	-2.701165	-121.926263		-200.081263
33	0.353883	750	-2.707516	-124.63378		-199.252392
34	0.34063	750	-2.679518	-127.313297		-195.468816
35	0.32768	750	-2.721672	-130.034969		-205.953583
36	0.31503	750	-2.599097	-132.634066		-199.972547
37	0.302677	750	-2.492545	-135.12661		-190.254248
38	0.290619	750	-2.556399	-137.68301		-190.909891
39	0.278855	750	-2.437325	-140.120335		-210.27596
40	0.267381	750	-2.327526	-142.447861		-203.849326
41	0.256195	750	-2.310477	-144.758338		-193.029487
42	0.245294	750	-2.351883	-147.110221		-209.115735
43	0.234677	750	-2.303175	-149.413396		-206.376089
44	0.22434	750	-2.259335	-151.67273		-209.540313
45	0.214281	750	-2.166359	-153.839089		-188.051268
46	0.204498	750	-2.042024	-155.881113		-202.371958
47	0.194988	750	-2.036969	-157.918082		-213.360178
48	0.185749	750	-1.988113	-159.906194		-223.576992
49	0.176777	750	-1.907881	-161.814075		-202.672166
50	0.16807	750	-1.889005	-163.703081		-213.906888
51	0.159626	750	-1.811773	-165.514854		-207.057837
52	0.151441	750	-1.756128	-167.270982		-216.492518
53	0.143514	750	-1.710399	-168.981381		-184.229885
54	0.135841	750	-1.686901	-170.668282		-199.342869
55	0.12842	750	-1.616925	-172.285208		-200.882465
56	0.121247	750	-1.601617	-173.886825		-203.245628
57	0.11432	750	-1.534179	-175.421004		-205.491571
58	0.107637	750	-1.501126	-176.92213		-203.480276
59	0.101193	750	-1.458476	-178.380606		-205.405677
60	0.094986	750	-1.402271	-179.782877		-198.159398
61	0.089014	750	-1.351026	-181.133903		-190.019004
62	0.083273	750	-1.305861	-182.439765		-203.700977
63	0.07776	750	-1.25792	-183.697685		-188.149775
64	0.072472	750	-1.196318	-184.894003		-201.136046
65	0.067406	750	-1.151201	-186.045205		-197.247353
66	0.062558	750	-1.129157	-187.174362		-200.916235
67	0.057926	750	-1.084981	-188.259342		-223.686666
68	0.053506	750	-1.031181	-189.290523		-211.89747
69	0.049295	750	-0.971572	-190.262095		-198.697683
70	0.045289	750	-0.939008	-191.201103		-222.665105
71	0.041485	750	-0.890013	-192.091116		-208.79667
72	0.03788	750	-0.84717	-192.938286		-198.65142
73	0.034469	750	-0.801718	-193.740004		-199.7927
74	0.03125	750	-0.775367	-194.515371		-193.525034
75	0.028218	750	-0.73516	-195.250532		-194.948832
76	0.02537	750	-0.687875	-195.938407		-196.753454
77	0.022702	750	-0.667501	-196.605908		-204.383978
78	0.020209	750	-0.637562	-197.243469		-201.591792
79	0.017889	750	-0.572172	-197.815641		-197.648378
80	0.015736	750	-0.539428	-198.355068		-206.107039
81	0.013746	750	-0.519254	-198.874322		-194.872068
82	0.011916	750	-0.463966	-199.338289		-211.13657
83	0.01024	750	-0.43332	-199.771609		-208.028497
84	0.008714	750	-0.390221	-200.16183		-202.800544
85	0.007334	750	-0.381967	-200.543797		-210.289521
86	0.006093	750	-0.345691	-200.889488		-208.004802
87	0.004988	750	-0.317692	-201.207179		-197.33949
88	0.004013	750	-0.268575	-201.475755		-198.367898
89	0.003162	750	-0.246521	-201.722276		-202.089684
90	0.00243	750	-0.210567	-201.932843		-204.112122
91	0.00181	750	-0.184789	-202.117632		-195.31379
92	0.001296	750	-0.152279	-202.269911		-217.02304
93	0.000882	750	-0.122586	-202.392497		-203.1169177
94	0.000559	750	-0.098325	-202.490822		
95	0.00032	750	-0.071177	-202.561998		
96	0.000156	750	-0.049908	-202.611907		
97	0.000057	750	-0.029653	-202.64156		
98	0.00001	750	-0.013421	-202.654981		
99	0	750	-0.003017	-202.657998		
Log marginal likelihood:	-202.657998					
0	0.975187	750	-4.432932	-4.432932		
1	0.950747	750	-4.379476	-8.812408		
2	0.926679	750	-4.305356	-13.117764		
3	0.90298	750	-4.237006	-17.35477		
4	0.879648	750	-4.173622	-21.528392		
5	0.856682	750	-4.106549	-25.634942		
6	0.834079	750	-4.05891	-29.693852		
7	0.811838	750	-3.986337	-33.680188		
8	0.789957	750	-3.923741	-37.603929		
9	0.768433	750	-3.861444	-41.465374		
10	0.747266	750	-3.806713	-45.272087		
11	0.726452	750	-3.741516	-49.013603		
12	0.705989	750	-3.673465	-52.687068		
13	0.685877	750	-3.608905	-56.295973		
14	0.666112	750	-3.54005	-59.836023		
15	0.646693	750	-3.490998	-63.327021		
16	0.627618	750	-3.437268	-66.764289		
17	0.608884	750	-3.37542	-70.139709		
18	0.59049	750	-3.32087	-73.460578		
19	0.572433	750	-3.269541	-76.73012		
20	0.554712	750	-3.208521	-79.938641		
21	0.537324	750	-3.129002	-83.067643		
22	0.520268	750	-3.098735	-86.166378		
23	0.50354	750	-3.042289	-89.208666		
24	0.487139	750	-2.966961	-92.175628		
25	0.471063	750	-2.909379	-95.085007		
26	0.45531	750	-2.902178	-97.987185		
27	0.439877	750	-2.811303	-100.798488		
28	0.424762	750	-2.78658	-103.585068		
29	0.409963	750	-2.687155	-106.272223		
30	0.395478	750	-2.636237	-108.90846		
31	0.381305	750	-2.585516	-111.493976		
32	0.36744	750	-2.55553	-114.049507		
33	0.353883	750	-2.569372	-116.618879		
34	0.34063	750	-2.451624	-119.070503		
35	0.32768	750	-2.402359	-121.472862		
36	0.31503	750	-2.392908	-123.86577		
37	0.302677	750	-2.364318	-126.230088		
38	0.290619	750	-2.341227	-128.571315		
39	0.278855	750	-2.27704	-130.848355		
40	0.267381	750	-2.268395	-133.116751		
41	0.256195	750	-2.193616	-135.310367		
42	0.245294	750	-2.076679	-137.387045		
43	0.234677	750	-2.205923	-139.592969		
44	0.22434	750	-2.031052	-141.624021		
45	0.214281	750	-1.940156	-143.564177		
46	0.204498	750	-1.89606	-145.460237		
47	0.194988	750	-1.880398	-147.340635		
48	0.185749	750	-1.848394	-149.189028		
49	0.176777	750	-1.903542	-151.092571		
50	0.16807	750	-1.804084	-152.896655		
51	0.159626	750	-1.772038	-154.668693		
52	0.151441	750	-1.634021	-156.302714		
53	0.143514	750	-1.675426	-157.97814		
54	0.135841	750	-1.595641	-159.573781		
55	0.12842	750	-1.60623	-161.18001		
56	0.121247	750	-1.54542	-162.72543		
57	0.11432	750	-1.487543	-164.212973		
58	0.107637	750	-1.470196	-165.683169		
59	0.101193	750	-1.395636	-167.078805		
60	0.094986	750	-1.367273	-168.446079		
61	0.089014	750	-1.310324	-169.756402		
62	0.083273	750	-1.248366	-171.004769		
63	0.07776	750	-1.213909	-172.218678		
64	0.072472	750	-1.209737	-173.428414		
65	0.067406	750	-1.120837	-174.549252		
66	0.062558	750	-1.097488	-175.646739		
67	0.057926	750	-1.06266	-176.7094		
68	0.053506	750	-1.018411	-177.727811		
69	0.049295	750	-0.979079	-178.70689		
70	0.045289	750	-0.936468	-179.643358		
71	0.041485	750	-0.881318	-180.524676		
72	0.03788	750	-0.864029	-181.388705		
73	0.034469	750	-0.803087	-182.191793		
74	0.03125	750	-0.768132	-182.959925		
75	0.028218	750	-0.725816	-183.685741		
76	0.02537	750	-0.68554	-184.371281		
77	0.022702	750	-0.649457	-185.020738		
78	0.020209	750	-0.620228	-185.640966		
79	0.017889	750	-0.56369	-186.204656		
80	0.015736	750	-0.553496	-186.758152		
81	0.013746	750	-0.503055	-187.261206		
82	0.011916	750	-0.473788	-187.734994		
83	0.01024	750	-0.422932	-188.157926		
84	0.008714	750	-0.403059	-188.560985		
85	0.007334	750	-0.373459	-188.934445		
86	0.006093	750	-0.332467	-189.266911		
87	0.004988	750	-0.318758	-189.585669		
88	0.004013	750	-0.273047	-189.858717		
89	0.003162	750	-0.237863	-190.09658		
90	0.00243	750	-0.202453	-190.299032		
91	0.00181	750	-0.195715	-190.494747		
92	0.001296	750	-0.141159	-190.635906		
93	0.000882	750	-0.126208	-190.762114		
94	0.000559	750	-0.09534	-190.857454		
95	0.00032	750	-0.072379	-190.929833		
96	0.000156	750	-0.046521	-190.976355		
97	0.000057	750	-0.028181	-191.004535		
98	0.00001	750	-0.01422	-191.018756		
99	0	750	-0.003019	-191.021775		
Log marginal likelihood:	-191.021775					
0	0.975187	750	-4.654247	-4.654247		
1	0.950747	750	-4.58747	-9.241717		
2	0.926679	750	-4.525839	-13.767556		
3	0.90298	750	-4.447992	-18.215548		
4	0.879648	750	-4.393219	-22.608767		
5	0.856682	750	-4.305585	-26.914352		
6	0.834079	750	-4.248274	-31.162627		
7	0.811838	750	-4.18217	-35.344796		
8	0.789957	750	-4.121491	-39.466287		
9	0.768433	750	-4.04833	-43.514617		
10	0.747266	750	-3.983777	-47.498394		
11	0.726452	750	-3.940838	-51.439232		
12	0.705989	750	-3.859128	-55.29836		
13	0.685877	750	-3.802536	-59.100896		
14	0.666112	750	-3.868492	-62.969388		
15	0.646693	750	-3.656106	-66.625494		
16	0.627618	750	-3.631329	-70.256823		
17	0.608884	750	-3.537107	-73.79393		
18	0.59049	750	-3.50121	-77.29514		
19	0.572433	750	-3.421998	-80.717138		
20	0.554712	750	-3.406756	-84.123893		
21	0.537324	750	-3.371524	-87.495418		
22	0.520268	750	-3.255335	-90.750752		
23	0.50354	750	-3.241766	-93.992518		
24	0.487139	750	-3.120853	-97.113371		
25	0.471063	750	-3.129687	-100.243058		
26	0.45531	750	-3.036276	-103.279334		
27	0.439877	750	-3.027009	-106.306343		
28	0.424762	750	-2.904715	-109.211057		
29	0.409963	750	-2.95669	-112.167747		
30	0.395478	750	-2.795153	-114.9629		
31	0.381305	750	-2.828698	-117.791599		
32	0.36744	750	-2.714244	-120.505842		
33	0.353883	750	-2.669713	-123.175555		
34	0.34063	750	-2.647805	-125.823361		
35	0.32768	750	-2.647104	-128.470465		
36	0.31503	750	-2.555608	-131.026072		
37	0.302677	750	-2.477412	-133.503484		
38	0.290619	750	-2.480105	-135.983589		
39	0.278855	750	-2.455986	-138.439575		
40	0.267381	750	-2.328112	-140.767686		
41	0.256195	750	-2.274144	-143.04183		
42	0.245294	750	-2.204134	-145.245964		
43	0.234677	750	-2.153843	-147.399807		
44	0.22434	750	-2.136308	-149.536115		
45	0.214281	750	-2.029143	-151.565258		
46	0.204498	750	-2.079154	-153.644412		
